Cu_wt_pct,Mg_wt_pct,Mn_wt_pct,Tensile_Strength_MPa,Elongation_Percent,Density_g_cm3,Strength_Weight_Ratio
5.345217162200951,2.2309130961113257,0.6,217.2759002415118,24.42033220932536,2.7375442224655253,79.36890971785864
5.956532010734422,1.9788629369530197,0.6,231.53591120011936,23.237487079040168,2.755724233835216,84.01998587423408
4.223877712113794,2.101743184213264,0.6,197.36966557916315,25.236002349400067,2.751481399839884,71.73214603255127
5.356278923526854,0.5979274196465585,0.6,235.04705645215807,29.370685308651787,2.78667655142944,84.34673063567047
5.96128665730509,0.9690703008825972,0.6,255.45872245500874,25.654557631381827,2.7684852428456654,92.27382487053762
2.566383554275099,1.7437955467504915,0.6,159.00670384428017,29.192990794602597,2.7420059007475497,57.98919097910415
3.7929824530174043,2.2162506092496463,0.6,165.95040715932606,27.44678542542661,2.759082385863187,60.146956107440765
3.5702908633676795,0.5090002498793182,0.6,183.43504334310873,31.542490536041807,2.7783903955829876,66.02205494041765
2.32019713458474,1.5292586842326996,0.6,165.49777674051833,32.02407788300607,2.7312986383189584,60.59307262071415
5.021320691178978,1.8545747987287944,0.6,210.7684225805095,26.244306405395704,2.785242636622111,75.67327162423646
3.735116109290372,0.5592145782572264,0.6,192.9285033761356,29.620289266322505,2.714018627297302,71.08591718409073
3.877307736761605,1.3027111151067758,0.6,197.89998748873,28.45023048077796,2.739974373927787,72.22694831449753
2.6026918952529607,2.291269762767394,0.6,162.26088831497316,31.616899180075414,2.699987575674652,60.09690184386447
2.7237066089234725,1.8432256177117174,0.6,140.12901255185082,27.543492225334024,2.7260078601792825,51.404478541244885
5.62841448862486,0.9753167267211946,0.6,232.15710281155702,23.00959484237061,2.764444065678226,83.97967088351987
2.1785963558971155,2.205562259263825,0.6,134.63646167818962,26.038149475108693,2.7085001659068237,49.70886225997791
2.931409139774825,1.1960628468190286,0.6,191.94215205875048,31.493494901101567,2.7708540062325135,69.27183880024455
3.1682373212581134,2.2066893422881186,0.6,167.82597321969052,28.038939350936438,2.723262270467583,61.62681245933572
3.9607901696063457,1.097887302237811,0.6,211.4723019078361,29.64169407714491,2.7579088258655213,76.67849637540836
4.345780692059184,1.680640501766298,0.6,191.58953610192083,29.864052906851576,2.74493491876474,69.79747854573502
3.9731599034026663,1.2938801354956682,0.6,190.11254731585387,23.92100290118232,2.74937286295522,69.14760448734025
2.336461338227528,1.049650101510134,0.6,168.52686319958303,33.73728703552169,2.725870752667033,61.82496475105938
2.974669816222854,2.2731151243437386,0.6,159.86326459704284,31.249125361374798,2.732055377319368,58.51391810143216
5.374353539050165,0.8751873638789827,0.6,247.765119198048,25.74504000828933,2.796369580157906,88.6024225682133
4.550354801913836,0.6696231824715262,0.6,221.73726230344502,29.34087878556073,2.7957069701560586,79.3134848074108
4.596596200537098,1.1838538770913207,0.6,220.9582226905687,26.968781373302022,2.7645028058753263,79.92693015936605
4.68081302140542,1.935278295283135,0.6,206.21945497682276,24.280009583465784,2.763850350088962,74.6131044939481
5.051612076158117,2.1148632119525637,0.6,215.71488651231908,24.20998461701162,2.732808258839135,78.93524392521861
2.2324339268857893,2.49748674013353,0.6,146.39701115912789,31.644129278574002,2.7079541066536392,54.06185090043433
3.4664335397304495,1.0927241140223298,0.6,175.4462660450498,34.45702063739324,2.761075051253405,63.5427370818497
4.158109741046715,1.3158839022625644,0.6,182.94092234139416,28.195872309247928,2.767732179861418,66.09776902277956
3.353825933189304,0.7736425560592526,0.6,201.8331665486601,35.75230608021044,2.748003158093148,73.44721055150208
5.3779154931487465,1.6497438592460671,0.6,239.30933306391714,25.741673488563308,2.7830991729961294,85.98663511019984
3.930290034349176,2.4951600745258347,0.6,163.00876055086246,29.24737976799614,2.745018083949856,59.3834924090213
5.074510357837516,1.901762020241317,0.6,195.6573542975263,25.273997995861535,2.7823061603303363,70.32200736467348
5.408062067524677,1.6904256808267435,0.6,228.13017936894641,25.75632688806764,2.771203857343745,82.32168801454173
4.019165931613992,1.284738185843588,0.6,211.86784549907378,29.942235710849715,2.7415261408043534,77.280986799897
5.6382089754854,2.33059752057111,0.6,231.8016703912503,29.517138641148023,2.7691839845652306,83.70757294685271
4.348495762147922,1.4938331922606989,0.6,211.9698478127813,29.693779201041217,2.6928772169925566,78.71500656443305
5.401097195334887,0.768733826626123,0.6,240.73663190098972,26.857294508615908,2.782186834391463,86.52784526372224
3.362363182366097,1.230756926398267,0.6,178.48061500862667,32.49347123309794,2.6663596219672137,66.93793798037845
3.995267834125941,0.6343333376955338,0.6,209.57674488408142,30.481852811318024,2.720316415986826,77.04131168434502
4.125644164018311,0.9039580753775631,0.6,207.28181717135308,29.182465912831933,2.7630804537253186,75.01837917599747
2.4199188635842823,0.5353375619998244,0.6,158.42516164133633,36.15533607933303,2.741695994079102,57.78363537878282
3.5942100268061625,1.4065598330003268,0.6,210.9672775071322,29.67291362829023,2.7177989764692905,77.62431266391935
5.669350690206704,1.7690805299035943,0.6,248.95598040792768,25.345078996940764,2.754307414216486,90.38786996793814
4.52332896145897,1.1865849247578155,0.6,227.70287228536125,28.626223538830995,2.784594904946589,81.77235111680591
2.71002632974787,1.3407635430105542,0.6,161.0750009908045,32.07282823063304,2.7187621568846594,59.24571245885484
3.35542254243842,2.4184185456891516,0.6,172.08610909094944,27.854915581415685,2.7722055589277446,62.07552269591085
2.7664120386507993,2.003926243149831,0.6,167.17753671623788,25.43474573556824,2.7226185210847365,61.40321731508371
2.09929252719429,1.5817132738899025,0.6,157.2138684372391,33.10927896659964,2.7250329787066407,57.692464519037195
5.709841834016107,1.0690817502236505,0.6,260.03072718937455,24.851000608439453,2.8084942979779774,92.58723700332524
3.792829313027486,2.2939935975459904,0.6,182.4042371284329,23.706328172793736,2.737773046043821,66.62503942465702
3.2301402896831446,0.970194233761319,0.6,194.43714972209284,31.45834228956902,2.719903282393818,71.48678814452788
4.393908766230947,1.1506854610333541,0.6,220.09425083596074,29.106869844313138,2.753407227849245,79.93523392029513
2.0292578251720625,2.318129628845897,0.6,141.69009080689406,28.305934699008038,2.7077453563653204,52.3277015225274
3.1120884264032553,1.5590841105701447,0.6,158.87089153711358,31.68305221609966,2.704995652246316,58.732401808181116
4.81213386279557,1.9846358988359534,0.6,207.107910970398,22.999901017718297,2.748419007526757,75.35528986054057
4.535079092277051,1.6814895883275323,0.6,201.75666181355598,26.278501371373594,2.737567448620932,73.69924781769022
5.927223790170142,1.8068784180189903,0.6,223.12822162389332,23.040613653770773,2.7905267278161108,79.95917738387523
4.481430838632177,1.0987665830296511,0.6,233.46756129822631,28.84395020069445,2.7581260342328915,84.64716927381453
3.910023494510931,0.9827441232533258,0.6,221.2411668304302,30.871453909414825,2.7443669962021793,80.61646534031239
5.04573025273603,1.1449846943373305,0.6,243.4146779765997,25.766945562816066,2.7633124682352155,88.0880033563689
5.613311487856212,0.8108831281668449,0.6,251.85504594531776,29.21195529227074,2.7817532814042982,90.53823990392672
4.882783786873406,2.248628730581615,0.6,213.93105127583388,24.891107728552424,2.7642917534910803,77.39090890303312
5.852844894197519,1.0664938665002281,0.6,251.24759069413938,22.781505084319956,2.7583334901745724,91.08673464941984
5.128020682952709,1.6229787888287692,0.6,224.3159300723479,22.283443523404756,2.7410587697035775,81.83550551767476
5.467205753047706,2.083948850282748,0.6,206.91724529057117,24.182544507807265,2.7844621821009388,74.31138645756269
2.4564162847345488,2.067648218751427,0.6,156.67331843660702,29.233571395650824,2.7091230246394096,57.83174740005046
4.929654011975151,1.3767725171683858,0.6,223.42138995287922,27.0894649997903,2.7330402431560064,81.74829862544617
3.7603547981094745,1.4525146171734513,0.6,180.64888537614985,29.117852598822157,2.7519564299875694,65.64380286244787
4.212415209645101,2.4894034978700494,0.6,178.66651460297712,25.700561808049034,2.7487595892866294,64.99896000339028
4.6164096379294275,1.8491949539580481,0.6,204.52545758090181,28.33817700954949,2.721339889884227,75.1561605153272
5.879260466822277,2.1292768862357656,0.6,243.38758676225902,21.107290699177486,2.7726857724492486,87.78044348936912
5.938312325726498,2.305107938438464,0.6,229.92968537074808,20.351770812575324,2.7819352673500806,82.65098331700814
3.152912981951621,2.0751796724586784,0.6,167.8313671296187,26.21256989933628,2.735229627038813,61.35915078958641
4.935013989751665,0.8703586899071352,0.6,233.68172666298094,29.38373208306301,2.7791612526224316,84.083543710347
4.9999341517410745,1.6243414674751444,0.6,219.7366652897834,28.916988881733527,2.7318702156395496,80.43451845985352
